Q1,T1,Tsp
30.417303674179294,40.287499999999994,40.0
30.39430366869567,40.287499999999994,40.0
32.33088767002317,39.965199999999996,40.0
32.33367167068693,39.965199999999996,40.0
32.336455672014445,39.965199999999996,40.0
32.339239672678204,39.965199999999996,40.0
32.34202367466948,39.965199999999996,40.0
32.3448076773245,39.965199999999996,40.0
32.34759167798826,39.965199999999996,40.0
32.350375679979535,39.965199999999996,40.0
32.35315968130705,39.965199999999996,40.0
32.35594368197081,39.965199999999996,40.0
32.35872768329832,39.965199999999996,40.0
32.36151168462583,39.965199999999996,40.0
32.36429568528959,39.965199999999996,40.0
32.367079687280864,39.965199999999996,40.0
32.36986368794462,39.965199999999996,40.0
32.37264768860838,39.965199999999996,40.0
32.37543168927214,39.965199999999996,40.0
32.3782156899359,39.965199999999996,40.0
32.38099969059966,39.965199999999996,40.0
32.38378369126342,39.965199999999996,40.0
32.38656769259093,39.965199999999996,40.0
32.38935169325469,39.965199999999996,40.0
30.432551687771074,40.287499999999994,40.0
30.40955168228745,40.287499999999994,40.0
30.386551660352943,40.287499999999994,40.0
32.323135661680446,39.965199999999996,40.0
32.32591966300796,39.965199999999996,40.0
32.32870366499923,39.965199999999996,40.0
30.37190364854836,40.287499999999994,40.0
32.308487650539625,39.965199999999996,40.0
32.311271651203384,39.965199999999996,40.0
32.31405565186714,39.965199999999996,40.0
32.316839653194656,39.965199999999996,40.0
32.319623653858415,39.965199999999996,40.0
32.32240765518593,39.965199999999996,40.0
32.32519165651344,39.965199999999996,40.0
32.3279756571772,39.965199999999996,40.0
32.33075965784096,39.965199999999996,40.0
32.333543658504716,39.965199999999996,40.0
32.336327659168475,39.965199999999996,40.0
32.33911166049599,39.965199999999996,40.0
32.34189566115975,39.965199999999996,40.0
32.34467966315102,39.965199999999996,40.0
32.34746366514229,39.965199999999996,40.0
32.350247666469805,39.965199999999996,40.0
32.35303166779732,39.965199999999996,40.0
32.355815670452344,39.965199999999996,40.0
32.35859967177986,39.965199999999996,40.0
30.40179966629624,40.287499999999994,40.0
30.378799649845362,40.287499999999994,40.0
32.31538365250038,39.965199999999996,40.0
32.31816765316414,39.965199999999996,40.0
32.32095165515541,39.965199999999996,40.0
32.32373565581917,39.965199999999996,40.0
32.32651965714668,39.965199999999996,40.0
32.329303659137956,39.965199999999996,40.0
32.332087659801715,39.965199999999996,40.0
32.33487166112923,39.965199999999996,40.0
32.33765566245674,39.965199999999996,40.0
32.34043966511177,39.965199999999996,40.0
32.343223665775525,39.965199999999996,40.0
32.346007666439284,39.965199999999996,40.0
32.3487916677668,39.965199999999996,40.0
38.43157574671577,39.965199999999996,41.0
36.55477576030564,40.287499999999994,41.0
38.57135979978012,39.965199999999996,41.0
38.65414385899185,39.965199999999996,41.0
38.73692789846634,39.965199999999996,41.0
38.81971193794083,39.965199999999996,41.0
38.90249599715256,39.965199999999996,41.0
38.98528003662705,39.965199999999996,41.0
37.10848006380678,40.287499999999994,41.0
37.165480118166215,40.287499999999994,41.0
37.22248014534593,40.287499999999994,41.0
37.27948015893579,40.287499999999994,41.0
37.33648019970537,40.287499999999994,41.0
39.35306423917985,39.965199999999996,41.0
37.47626426635958,40.287499999999994,41.0
37.5332642935393,40.287499999999994,41.0
37.590264320719015,40.287499999999994,41.0
37.64726433430887,40.287499999999994,41.0
37.70426436148859,40.287499999999994,41.0
37.76126438866831,40.287499999999994,41.0
37.818264402258166,40.287499999999994,41.0
37.875265666115055,40.287499999999994,41.0
37.93226566611506,40.287499999999994,41.0
37.98926570688464,40.287499999999994,41.0
38.046265720474494,40.287499999999994,41.0
38.10326573406435,40.287499999999994,41.0
38.16026574765421,40.287499999999994,41.0
38.21726578842379,40.287499999999994,41.0
38.274265802013645,40.287499999999994,41.0
38.3312658156035,40.287499999999994,41.0
38.38826585637308,40.287499999999994,41.0
38.4452658835528,40.287499999999994,41.0
36.54268190588019,40.6098,41.0
36.57389791332266,40.6098,41.0
36.605113920765135,40.6098,41.0
36.63632993565008,40.6098,41.0
36.66754595053503,40.6098,41.0
36.698761965419976,40.6098,41.0
36.72997798030492,40.6098,41.0
36.761194010074824,40.6098,41.0
36.79241002495977,40.6098,41.0
36.82362603984472,40.6098,41.0
36.854842054729666,40.6098,41.0
36.88605808449957,40.6098,41.0
36.91727412171194,40.6098,41.0
36.948490129154415,40.6098,41.0
36.97970613659689,40.6098,41.0
35.05133813789199,40.9321,41.0
35.05677013918708,40.9321,41.0
35.06220214048217,40.9321,41.0
37.027218147924636,40.6098,41.0
35.098850149219736,40.9321,41.0
37.0638661566622,40.6098,41.0
35.1354981579573,40.9321,41.0
35.140930160547484,40.9321,41.0
35.14636216313767,40.9321,41.0
35.15179416572785,40.9321,41.0
35.15722616702294,40.9321,41.0
35.1626581722033,40.9321,41.0
35.168090174793484,40.9321,41.0
35.17352217867875,40.9321,41.0
35.17895418256402,40.9321,41.0
35.1843861851542,40.9321,41.0
35.18981819033456,40.9321,41.0
35.19525019421983,40.9321,41.0
35.200682196810014,40.9321,41.0
35.20611420069528,40.9321,41.0
35.211546203285465,40.9321,41.0
33.25739418872859,41.2544,41.0
35.19662619261385,40.9321,41.0
35.20205819520403,40.9321,41.0
35.207490197794215,40.9321,41.0
35.212922199089306,40.9321,41.0
35.218354204269666,40.9321,41.0
35.22378620556476,40.9321,41.0
35.22921820815494,40.9321,41.0
33.275066193598065,41.2544,41.0
35.214298194893146,40.9321,41.0
33.26014618033627,41.2544,41.0
33.23979417548398,41.2544,41.0
33.2194421560748,41.2544,41.0
33.19909015122251,41.2544,41.0
33.178738146370215,41.2544,41.0
33.15838613666563,41.2544,41.0
33.13803217148618,41.2544,41.0
33.11768016663389,41.2544,41.0
35.05691216792897,40.9321,41.0
33.102760153372095,41.2544,41.0
33.082408148519804,41.2544,41.0
33.062056138815215,41.2544,41.0
33.04170412425833,41.2544,41.0
33.02135211940604,41.2544,41.0
34.9605841232913,40.9321,41.0
33.006432118439015,41.2544,41.0
32.98608010873443,41.2544,41.0
32.965728103882135,41.2544,41.0
32.94537609417755,41.2544,41.0
32.925024089325255,41.2544,41.0
32.90467208447296,41.2544,41.0
32.88432006991608,41.2544,41.0
32.86396806021149,41.2544,41.0
32.843616045654606,41.2544,41.0
32.823264040802314,41.2544,41.0
32.80291203595002,41.2544,41.0
34.742144037245104,40.9321,41.0
32.78799203239282,41.2544,41.0
32.767640022688234,41.2544,41.0
34.706872023983316,40.9321,41.0
32.752720004574144,41.2544,41.0
32.73236799972185,41.2544,41.0
32.71201599486956,41.2544,41.0
32.691663980312676,41.2544,41.0
34.630895984197934,40.9321,41.0
32.67674397934565,41.2544,41.0
34.615975981935826,40.9321,41.0
32.66182396737895,41.2544,41.0
32.64147194796977,41.2544,41.0
32.621119933412885,41.2544,41.0
34.56035193470797,40.9321,41.0
32.606199929855684,41.2544,41.0
34.545431935036035,40.9321,41.0
32.59127992047916,41.2544,41.0
32.57092791077457,41.2544,41.0
32.55057589621769,41.2544,41.0
32.530223891365395,41.2544,41.0
34.46945589395557,40.9321,41.0
34.47488789525066,40.9321,41.0
32.52073589039838,41.2544,41.0
34.45996789298855,40.9321,41.0
34.465399895578734,40.9321,41.0
32.511247885874155,41.2544,41.0
32.49089587131727,41.2544,41.0
32.47054386646498,41.2544,41.0
34.40977586776006,40.9321,41.0
32.455623853203186,41.2544,41.0
34.394855858383536,40.9321,41.0
34.400287862268804,40.9321,41.0
34.405719863563895,40.9321,41.0
34.41115186615408,40.9321,41.0
34.41658386874426,40.9321,41.0
32.46243186389198,41.2544,41.0
32.4420798444828,41.2544,41.0
34.38131184577788,40.9321,41.0
34.38674384707297,40.9321,41.0
34.39217584836806,40.9321,41.0
32.438023062296296,41.2544,41.0
32.417671057444004,41.2544,41.0
34.35690306003418,40.9321,41.0
32.402751055181895,41.2544,41.0
32.3823990503296,41.2544,41.0
32.362047040625015,41.2544,41.0
34.30127904321519,40.9321,41.0
32.347127038362906,41.2544,41.0
32.32677502865832,41.2544,41.0
34.26600703124849,40.9321,41.0
32.31185502639621,41.2544,41.0
34.25108702898638,40.9321,41.0
34.256519031576566,40.9321,41.0
34.26195103287166,40.9321,41.0
34.26738303416675,40.9321,41.0
34.27281503546184,40.9321,41.0
32.31866302575726,41.2544,41.0
34.25789502705234,40.9321,41.0
34.26332702834743,40.9321,41.0
32.30917502349515,41.2544,41.0
34.24840702479023,40.9321,41.0
34.25383902608532,40.9321,41.0
34.259271028675506,40.9321,41.0
34.26470303126569,40.9321,41.0
34.27013503256078,40.9321,41.0
34.27556703644605,40.9321,41.0
34.28099904162641,40.9321,41.0
34.28643104551168,40.9321,41.0
34.29186304810186,40.9321,41.0
34.29729505069204,40.9321,41.0
34.30272705457731,40.9321,41.0
34.308159057167494,40.9321,41.0
32.35400705231521,41.2544,41.0
34.293239054905385,40.9321,41.0
34.29867105749557,40.9321,41.0
34.30410305879066,40.9321,41.0
34.30953506008575,40.9321,41.0
34.31496706267593,40.9321,41.0
32.36081504811906,41.2544,41.0
34.30004704941414,40.9321,41.0
34.30547905329941,40.9321,41.0
34.31091105588959,40.9321,41.0
34.316343058479774,40.9321,41.0
34.321775059774865,40.9321,41.0
34.327207061069956,40.9321,41.0
34.33263906236505,40.9321,41.0
32.378487057512764,41.2544,41.0
32.35813505266047,41.2544,41.0
34.297367053955554,40.9321,41.0
34.30279906172609,40.9321,41.0
34.30823106561136,40.9321,41.0
34.31366306690645,40.9321,41.0
34.31909506949663,40.9321,41.0
34.324527070791724,40.9321,41.0
32.370375061087145,41.2544,41.0
32.35002305623485,41.2544,41.0
34.28925505882503,40.9321,41.0
34.294687062710295,40.9321,41.0
32.34053504815342,41.2544,41.0
34.279767050743594,40.9321,41.0
34.28519905333378,40.9321,41.0
34.29063105592396,40.9321,41.0
32.33647904621938,41.2544,41.0
34.27571104751446,40.9321,41.0
34.281143048809554,40.9321,41.0
32.326991039104975,41.2544,41.0
34.26622304040006,40.9321,41.0
32.312071035547774,41.2544,41.0
34.251303036842856,40.9321,41.0
34.25673503813795,40.9321,41.0
34.262167042023215,40.9321,41.0
34.2675990446134,40.9321,41.0
34.27303104720358,40.9321,41.0
34.27846305108885,40.9321,41.0
34.28389505238394,40.9321,41.0
32.32974304267936,41.2544,41.0
34.26897504397444,40.9321,41.0
32.31482303912216,41.2544,41.0
34.25405504041724,40.9321,41.0
32.29990303556496,41.2544,41.0
34.23913503686004,40.9321,41.0
32.284983007746284,41.2544,41.0
32.2646309931894,41.2544,41.0
34.20386299448448,40.9321,41.0
34.20929499966484,40.9321,41.0
34.21472700614029,40.9321,41.0
34.22015901002556,40.9321,41.0
34.22559101132065,40.9321,41.0
34.23102301261574,40.9321,41.0
34.236455013910835,40.9321,41.0
34.24188701650102,40.9321,41.0
32.287735011648735,41.2544,41.0
34.22696701294382,40.9321,41.0
34.23239901812418,40.9321,41.0
34.23783102071436,40.9321,41.0
32.283679006157485,41.2544,41.0
34.222911007452566,40.9321,41.0
34.22834301004275,40.9321,41.0
34.23377501133784,40.9321,41.0
100.0,40.9321,68.0
100.0,40.9321,68.0
100.0,40.9321,68.0
100.0,40.9321,68.0
100.0,41.2544,68.0
100.0,41.2544,68.0
100.0,41.2544,68.0
100.0,41.2544,68.0
100.0,41.576699999999995,68.0
100.0,41.576699999999995,68.0
100.0,41.576699999999995,68.0
100.0,41.898999999999994,68.0
100.0,41.898999999999994,68.0
100.0,42.2213,68.0
100.0,42.2213,68.0
100.0,42.2213,68.0
100.0,42.5436,68.0
100.0,42.865899999999996,68.0
100.0,42.865899999999996,68.0
100.0,43.188199999999995,68.0
100.0,43.188199999999995,68.0
100.0,43.51049999999999,68.0
